,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
10851,45,blue-collar,married,secondary,0,530,0,1,unknown,17,6,705,1,-1,0,0
10852,39,self-employed,divorced,tertiary,0,1415,0,0,unknown,17,6,134,1,-1,0,0
10853,46,management,married,secondary,0,5559,0,0,unknown,17,6,483,1,-1,0,0
10854,36,blue-collar,married,primary,0,214,0,0,unknown,17,6,423,1,-1,0,0
10855,53,housemaid,single,primary,0,1238,0,0,unknown,17,6,23,3,-1,0,0
10856,38,admin.,married,secondary,0,505,1,1,unknown,17,6,48,2,-1,0,0
10857,55,retired,divorced,primary,0,925,0,0,unknown,17,6,254,1,-1,0,0
10858,47,technician,divorced,secondary,0,431,0,1,unknown,17,6,388,9,-1,0,0
10859,53,housemaid,married,secondary,0,1060,0,0,unknown,17,6,107,4,-1,0,0
10860,56,retired,divorced,secondary,0,4,0,0,unknown,17,6,135,1,-1,0,0
10861,37,self-employed,single,tertiary,0,1116,0,0,unknown,17,6,184,1,-1,0,0
10862,42,services,divorced,unknown,0,651,0,0,unknown,17,6,61,1,-1,0,0
10863,39,technician,single,secondary,0,2910,1,0,unknown,17,6,157,5,-1,0,0
10864,58,blue-collar,married,primary,0,73,0,0,unknown,17,6,116,1,-1,0,0
10865,56,blue-collar,married,primary,0,0,0,0,unknown,17,6,82,2,-1,0,0
10866,51,housemaid,divorced,primary,0,336,0,0,unknown,17,6,105,1,-1,0,0
10868,37,blue-collar,single,secondary,0,5818,0,0,unknown,17,6,652,2,-1,0,0
10869,58,technician,married,secondary,0,592,0,0,unknown,17,6,206,1,-1,0,0
10870,59,technician,married,secondary,0,4322,0,0,unknown,17,6,174,1,-1,0,0
10871,40,technician,divorced,tertiary,0,0,0,0,unknown,17,6,522,1,-1,0,1
10872,51,blue-collar,married,primary,0,1869,0,0,unknown,17,6,30,3,-1,0,0
10873,50,management,single,primary,0,766,0,0,unknown,17,6,174,2,-1,0,0
10874,38,blue-collar,married,secondary,0,5092,1,0,unknown,17,6,145,6,-1,0,0
10875,55,blue-collar,married,primary,0,11,0,0,unknown,17,6,150,2,-1,0,0
10876,48,management,divorced,tertiary,0,4961,1,0,unknown,17,6,64,1,-1,0,0
10877,38,blue-collar,married,primary,0,246,0,0,unknown,17,6,91,2,-1,0,0
10878,40,admin.,married,primary,0,0,1,0,unknown,17,6,77,1,-1,0,0
10879,40,admin.,married,secondary,0,35,0,0,unknown,17,6,78,1,-1,0,0
10880,58,blue-collar,married,secondary,0,544,0,0,unknown,17,6,97,1,-1,0,0
10881,39,management,married,tertiary,0,2043,1,0,unknown,17,6,85,1,-1,0,0
10882,39,management,married,tertiary,0,1191,0,0,unknown,17,6,139,1,-1,0,0
10883,43,entrepreneur,divorced,tertiary,0,1756,0,0,unknown,17,6,89,1,-1,0,0
10884,38,blue-collar,married,secondary,0,702,0,0,unknown,17,6,92,2,-1,0,0
10885,36,blue-collar,single,primary,0,2491,0,1,unknown,17,6,168,2,-1,0,0
10886,58,retired,divorced,secondary,0,0,0,0,unknown,17,6,436,5,-1,0,0
10887,53,blue-collar,married,secondary,0,1653,0,0,unknown,17,6,88,2,-1,0,0
10888,35,blue-collar,single,secondary,0,507,0,0,unknown,17,6,43,6,-1,0,0
10890,42,blue-collar,married,secondary,0,193,1,0,unknown,17,6,171,1,-1,0,0
10891,52,services,married,secondary,0,517,1,0,unknown,17,6,180,1,-1,0,0
10892,40,entrepreneur,married,secondary,0,780,1,0,unknown,17,6,163,1,-1,0,0
10893,46,blue-collar,married,secondary,0,1270,1,0,unknown,17,6,277,1,-1,0,0
10894,51,blue-collar,married,primary,0,48,0,1,unknown,17,6,130,1,-1,0,0
10895,48,blue-collar,married,secondary,0,1562,0,0,unknown,17,6,50,2,-1,0,0
10896,39,blue-collar,married,secondary,0,679,1,0,unknown,17,6,341,1,-1,0,0
10897,44,management,divorced,tertiary,0,1467,0,0,unknown,17,6,49,1,-1,0,0
10898,44,blue-collar,married,secondary,0,1678,1,0,unknown,17,6,120,1,-1,0,0
10899,37,housemaid,married,secondary,0,942,0,0,unknown,17,6,79,1,-1,0,0
10900,45,blue-collar,married,secondary,0,521,1,0,unknown,17,6,259,3,-1,0,0
10901,44,management,married,primary,0,2276,1,0,unknown,17,6,321,1,-1,0,0
10902,35,technician,single,tertiary,0,5251,1,0,unknown,17,6,176,15,-1,0,0
10903,53,technician,divorced,secondary,0,305,0,1,unknown,17,6,192,1,-1,0,0
10904,45,housemaid,married,primary,0,3,1,1,unknown,17,6,128,1,-1,0,0
10905,35,admin.,married,secondary,1,76,0,1,unknown,17,6,107,1,-1,0,0
10906,37,housemaid,divorced,primary,0,608,0,0,unknown,17,6,108,1,-1,0,0
10907,36,management,married,tertiary,0,531,1,0,unknown,17,6,187,2,-1,0,0
10908,39,blue-collar,single,primary,0,1522,0,0,unknown,17,6,164,4,-1,0,0
10909,55,self-employed,married,secondary,0,39,0,0,unknown,17,6,20,1,-1,0,0
10910,38,blue-collar,divorced,secondary,0,2641,0,0,unknown,17,6,67,1,-1,0,0
10911,35,technician,married,secondary,0,1255,0,0,unknown,17,6,445,2,-1,0,0
10912,37,blue-collar,married,secondary,0,647,1,0,unknown,17,6,41,1,-1,0,0
10913,36,management,married,secondary,0,1989,0,0,unknown,17,6,344,2,-1,0,0
10914,51,blue-collar,divorced,primary,0,886,0,0,unknown,17,6,167,1,-1,0,0
10915,38,blue-collar,single,tertiary,0,18,0,0,unknown,17,6,605,5,-1,0,0
10916,36,admin.,single,tertiary,0,1568,0,0,unknown,17,6,433,2,-1,0,0
10917,51,housemaid,married,primary,0,1382,0,0,unknown,17,6,226,1,-1,0,0
10918,43,blue-collar,married,primary,0,103,1,0,unknown,17,6,179,2,-1,0,0
10919,48,management,single,tertiary,0,1437,1,1,unknown,17,6,34,2,-1,0,0
10920,45,housemaid,married,primary,1,0,0,1,unknown,17,6,161,1,-1,0,0
10921,46,services,married,secondary,0,0,0,0,unknown,17,6,77,5,-1,0,0
10922,42,blue-collar,married,unknown,0,524,0,0,unknown,17,6,220,1,-1,0,0
10923,60,housemaid,married,primary,0,352,0,1,unknown,17,6,81,2,-1,0,0
10924,56,management,divorced,secondary,0,278,1,0,unknown,17,6,269,1,-1,0,0
10925,42,self-employed,married,tertiary,0,753,0,0,unknown,17,6,31,1,-1,0,0
10926,40,blue-collar,married,primary,0,-158,1,1,unknown,17,6,59,1,-1,0,0
10927,43,self-employed,married,secondary,0,104,0,0,unknown,17,6,332,1,-1,0,0
10928,39,management,single,secondary,0,1103,0,0,unknown,17,6,24,1,-1,0,0
10929,58,self-employed,married,primary,0,671,1,0,unknown,17,6,16,3,-1,0,0
10930,38,unemployed,divorced,secondary,0,258,0,0,unknown,17,6,88,2,-1,0,0
10931,53,blue-collar,married,primary,0,1100,1,0,unknown,17,6,714,2,-1,0,0
10932,46,blue-collar,married,secondary,0,7,0,0,unknown,17,6,110,2,-1,0,0
10933,54,retired,single,secondary,0,515,1,0,unknown,17,6,205,1,-1,0,0
10934,44,blue-collar,married,primary,0,711,0,0,unknown,17,6,291,1,-1,0,0
10935,48,services,married,secondary,0,7434,0,0,unknown,17,6,986,1,-1,0,0
10936,40,self-employed,married,tertiary,0,1603,0,0,unknown,17,6,279,1,-1,0,0
10937,33,self-employed,divorced,secondary,0,969,1,0,unknown,17,6,166,2,-1,0,0
10938,36,admin.,single,secondary,0,787,0,0,unknown,17,6,92,1,-1,0,0
10939,49,retired,divorced,primary,0,150,0,0,unknown,17,6,254,1,-1,0,0
10940,32,services,single,secondary,0,914,1,0,unknown,17,6,236,2,-1,0,0
10941,40,management,married,secondary,0,752,0,1,unknown,17,6,717,1,-1,0,0
10942,36,blue-collar,divorced,primary,0,553,0,0,unknown,17,6,19,4,-1,0,0
10943,37,entrepreneur,single,secondary,0,926,0,0,unknown,17,6,93,2,-1,0,0
10944,50,management,married,tertiary,0,557,1,0,unknown,17,6,200,4,-1,0,0
10945,38,blue-collar,married,unknown,0,5830,0,0,unknown,17,6,176,3,-1,0,0
10946,50,housemaid,married,tertiary,0,6181,0,0,unknown,17,6,1162,2,-1,0,0
10947,56,management,divorced,tertiary,0,4266,1,0,unknown,17,6,490,4,-1,0,1
10948,38,technician,single,tertiary,0,110,0,0,unknown,17,6,1051,3,-1,0,1
10949,59,management,divorced,tertiary,0,0,0,0,unknown,17,6,437,2,-1,0,0
10950,52,housemaid,divorced,secondary,0,334,1,0,unknown,17,6,422,9,-1,0,0
10951,59,retired,married,secondary,0,3,0,0,unknown,17,6,1199,2,-1,0,0
10952,44,housemaid,married,primary,0,3706,0,0,unknown,17,6,209,3,-1,0,0
10953,55,entrepreneur,married,secondary,0,5838,0,0,unknown,17,6,115,2,-1,0,0
10954,37,unemployed,married,secondary,0,830,0,0,unknown,17,6,292,3,-1,0,0
10955,40,blue-collar,married,primary,0,-616,1,0,unknown,17,6,370,2,-1,0,0
10956,44,technician,divorced,secondary,0,268,0,0,unknown,17,6,108,6,-1,0,0
10957,35,blue-collar,married,unknown,0,53,0,0,unknown,17,6,495,2,-1,0,0
10958,59,retired,married,secondary,0,2703,0,1,unknown,17,6,249,2,-1,0,0
10959,38,student,single,tertiary,0,3316,0,0,unknown,17,6,1345,3,-1,0,1
10960,41,blue-collar,married,primary,0,402,0,0,unknown,17,6,114,17,-1,0,0
10961,50,blue-collar,divorced,primary,0,608,1,0,unknown,17,6,107,4,-1,0,0
10962,46,entrepreneur,married,tertiary,0,120,0,0,unknown,17,6,171,4,-1,0,0
10963,41,services,married,secondary,0,1483,1,0,unknown,17,6,66,4,-1,0,0
10964,57,entrepreneur,married,secondary,0,926,0,0,unknown,17,6,447,3,-1,0,0
10965,57,services,married,secondary,0,2745,1,0,unknown,17,6,167,2,-1,0,0
10966,35,entrepreneur,single,tertiary,0,-49,0,0,unknown,17,6,668,8,-1,0,0
10967,55,services,married,secondary,0,752,0,0,unknown,17,6,204,2,-1,0,0
10968,42,student,married,unknown,0,2374,0,0,unknown,17,6,158,2,-1,0,0
10969,36,services,single,secondary,0,99,0,0,unknown,17,6,256,9,-1,0,0
10970,40,management,married,secondary,0,106,0,0,unknown,17,6,676,2,-1,0,1
10971,36,technician,married,tertiary,0,404,0,0,unknown,17,6,63,2,-1,0,0
10972,39,blue-collar,married,secondary,0,2239,0,0,unknown,17,6,133,2,-1,0,0
10973,37,management,married,tertiary,0,1170,0,1,unknown,17,6,153,3,-1,0,0
10974,38,management,married,tertiary,0,12877,0,0,unknown,17,6,118,3,-1,0,0
10975,31,services,married,secondary,0,440,1,0,unknown,17,6,117,3,-1,0,0
10976,40,blue-collar,married,secondary,0,1318,1,0,unknown,17,6,681,2,-1,0,0
10977,36,entrepreneur,divorced,secondary,0,251,0,0,unknown,17,6,59,6,-1,0,0
10978,39,self-employed,married,secondary,0,1317,0,0,unknown,17,6,42,4,-1,0,0
10979,36,self-employed,married,tertiary,0,4515,1,0,unknown,17,6,408,2,-1,0,0
10980,49,admin.,married,secondary,0,652,0,1,unknown,17,6,127,2,-1,0,0
10981,48,admin.,married,secondary,0,306,0,1,unknown,17,6,314,2,-1,0,0
10982,48,management,divorced,secondary,0,720,1,0,unknown,17,6,277,2,-1,0,0
10983,40,housemaid,married,primary,0,322,0,0,unknown,17,6,140,2,-1,0,0
10984,30,services,married,unknown,0,4471,1,0,unknown,17,6,424,2,-1,0,0
10985,48,management,married,tertiary,0,6613,0,0,unknown,17,6,159,3,-1,0,0
10986,39,blue-collar,married,primary,0,2303,1,0,unknown,17,6,775,3,-1,0,1
10987,44,blue-collar,single,primary,0,99,0,0,unknown,17,6,187,7,-1,0,0
10988,34,technician,single,secondary,0,-269,1,0,unknown,17,6,102,3,-1,0,0
10989,60,management,married,tertiary,0,3301,0,0,unknown,17,6,2621,3,-1,0,1
10990,53,blue-collar,single,primary,0,354,1,0,unknown,17,6,96,2,-1,0,0
10991,37,self-employed,single,tertiary,0,556,0,0,unknown,17,6,200,2,-1,0,0
10992,56,entrepreneur,divorced,tertiary,0,22946,0,0,unknown,17,6,75,3,-1,0,0
10993,32,services,single,secondary,0,1364,1,1,unknown,17,6,85,5,-1,0,0
10994,49,unemployed,married,secondary,0,4110,0,0,unknown,17,6,50,2,-1,0,0
10995,56,blue-collar,married,secondary,0,2409,0,0,unknown,17,6,173,2,-1,0,0
10996,47,admin.,married,secondary,0,726,0,0,unknown,17,6,60,3,-1,0,0
10997,48,technician,married,secondary,0,178,1,0,unknown,17,6,320,4,-1,0,0
10998,38,blue-collar,married,primary,0,265,0,0,unknown,17,6,854,3,-1,0,0
10999,36,housemaid,married,primary,0,758,0,0,unknown,17,6,236,2,-1,0,0
11000,43,housemaid,single,primary,0,1354,0,0,unknown,17,6,183,2,-1,0,0
11001,55,admin.,divorced,secondary,0,0,0,0,unknown,17,6,76,2,-1,0,0
11002,39,technician,married,secondary,0,-184,0,1,unknown,17,6,185,3,-1,0,0
11003,59,services,married,primary,0,124,0,0,unknown,17,6,41,2,-1,0,0
11004,56,retired,married,primary,0,1126,0,0,unknown,17,6,39,3,-1,0,0
11006,37,services,divorced,secondary,0,9,1,1,unknown,17,6,411,6,-1,0,0
11007,51,technician,married,tertiary,0,1911,1,1,unknown,17,6,394,3,-1,0,0
11008,51,self-employed,divorced,tertiary,0,5244,0,0,unknown,17,6,266,2,-1,0,0
11009,54,retired,married,secondary,0,1614,1,0,unknown,17,6,534,4,-1,0,0
11010,52,services,married,tertiary,0,2801,1,1,unknown,17,6,311,2,-1,0,0
11011,38,unemployed,married,secondary,0,926,0,0,unknown,17,6,705,5,-1,0,0
11012,54,technician,single,secondary,0,770,0,0,unknown,17,6,89,2,-1,0,0
11013,58,blue-collar,married,primary,0,5279,1,0,unknown,17,6,93,6,-1,0,0
11014,55,self-employed,divorced,secondary,0,148,0,0,unknown,17,6,847,3,-1,0,0
11015,28,blue-collar,married,primary,0,0,1,1,unknown,17,6,273,27,-1,0,0
11016,46,services,married,primary,0,741,0,0,unknown,17,6,161,3,-1,0,0
11017,49,technician,married,secondary,0,788,0,0,unknown,17,6,162,7,-1,0,0
11018,50,admin.,married,primary,0,276,0,1,unknown,17,6,641,6,-1,0,0
11019,38,services,divorced,secondary,0,-10,1,0,unknown,17,6,61,2,-1,0,0
11020,37,management,single,tertiary,1,-25,0,0,unknown,17,6,136,2,-1,0,0
11021,57,housemaid,married,primary,0,0,0,0,unknown,17,6,187,2,-1,0,0
11022,43,management,married,secondary,0,392,0,0,unknown,17,6,332,5,-1,0,0
11023,39,entrepreneur,married,secondary,0,156,0,1,unknown,17,6,76,2,-1,0,0
11024,37,admin.,divorced,secondary,1,-302,0,0,unknown,17,6,406,3,-1,0,0
11025,38,admin.,divorced,secondary,0,156,1,0,unknown,17,6,544,3,-1,0,0
11026,36,blue-collar,single,tertiary,0,3649,1,0,unknown,17,6,756,2,-1,0,0
11027,38,services,single,unknown,0,1610,1,0,unknown,17,6,76,6,-1,0,0
11028,50,services,married,secondary,0,1321,0,0,unknown,17,6,271,2,-1,0,0
11029,53,retired,married,primary,0,232,1,1,unknown,17,6,203,2,-1,0,0
11030,50,management,single,tertiary,0,267,0,0,unknown,17,6,338,2,-1,0,0
11031,53,technician,married,unknown,0,619,0,0,unknown,17,6,198,6,-1,0,0
11032,46,blue-collar,divorced,primary,0,358,0,0,unknown,17,6,259,2,-1,0,0
11033,36,management,single,tertiary,0,171,0,0,unknown,17,6,398,4,-1,0,0
11034,55,management,married,tertiary,0,913,0,0,unknown,17,6,462,5,-1,0,0
11035,59,entrepreneur,divorced,unknown,0,0,0,0,unknown,17,6,956,2,-1,0,0
11036,58,housemaid,married,primary,0,3957,0,0,unknown,17,6,76,4,-1,0,0
11037,39,blue-collar,married,primary,0,1551,0,0,unknown,17,6,264,16,-1,0,0
11038,38,entrepreneur,married,secondary,0,197,0,0,unknown,17,6,979,9,-1,0,0
11039,43,housemaid,married,secondary,0,618,0,0,unknown,17,6,89,4,-1,0,0
11040,39,blue-collar,married,primary,0,-119,0,0,unknown,17,6,135,6,-1,0,0
11041,52,technician,married,secondary,0,1490,0,1,unknown,17,6,420,4,-1,0,0
11042,56,blue-collar,married,primary,0,288,0,0,unknown,17,6,548,3,-1,0,0
11043,36,blue-collar,married,secondary,0,1409,0,0,unknown,17,6,235,2,-1,0,0
11044,52,technician,married,secondary,0,851,0,0,unknown,17,6,87,2,-1,0,0
11045,43,technician,married,secondary,0,236,0,0,unknown,17,6,169,4,-1,0,0
11046,53,housemaid,divorced,secondary,0,120,0,0,unknown,17,6,343,2,-1,0,0
11047,50,services,divorced,tertiary,0,580,0,0,unknown,17,6,88,2,-1,0,0
11048,25,technician,single,secondary,0,1116,0,1,unknown,17,6,68,6,-1,0,0
11049,36,services,single,secondary,0,398,1,1,unknown,17,6,77,2,-1,0,0
11050,35,blue-collar,married,secondary,0,331,1,0,unknown,17,6,116,3,-1,0,0
11051,51,blue-collar,married,primary,0,3942,1,0,unknown,17,6,363,3,-1,0,0
11052,38,blue-collar,married,primary,0,7944,0,0,unknown,17,6,116,3,-1,0,0
11053,54,services,married,secondary,0,468,0,0,unknown,17,6,207,3,-1,0,0
11054,45,management,married,tertiary,0,3329,0,0,unknown,17,6,311,2,-1,0,0
11055,36,blue-collar,married,secondary,1,0,0,1,unknown,17,6,138,5,-1,0,0
11056,36,services,married,secondary,0,1981,0,0,unknown,17,6,48,2,-1,0,0
11057,26,management,single,primary,0,71,0,0,unknown,17,6,390,2,-1,0,0
11058,51,self-employed,married,primary,0,307,1,1,unknown,17,6,65,2,-1,0,0
11059,52,management,married,tertiary,0,502,0,0,unknown,17,6,637,3,-1,0,0
11060,46,management,divorced,tertiary,0,25,0,0,unknown,17,6,564,2,-1,0,0
11061,58,housemaid,divorced,primary,0,57,0,0,unknown,17,6,117,3,-1,0,0
11063,27,blue-collar,single,secondary,0,370,1,0,unknown,17,6,128,21,-1,0,0
11064,57,blue-collar,married,primary,0,4073,0,0,unknown,17,6,193,3,-1,0,0
11065,42,blue-collar,married,primary,0,46,1,0,unknown,17,6,130,6,-1,0,0
11066,29,admin.,single,secondary,1,-95,1,0,unknown,17,6,269,3,-1,0,0
11067,52,management,married,tertiary,0,7388,0,1,unknown,17,6,291,2,-1,0,0
11068,37,technician,divorced,secondary,0,531,0,0,unknown,17,6,150,7,-1,0,0
11069,48,management,married,tertiary,0,734,1,0,unknown,17,6,1208,3,-1,0,0
11070,37,admin.,married,secondary,0,10465,0,0,unknown,17,6,144,6,-1,0,0
11071,36,blue-collar,married,secondary,0,2357,1,0,unknown,17,6,228,2,-1,0,0
11072,24,technician,single,secondary,0,2355,1,0,unknown,17,6,158,3,-1,0,0
11073,35,services,married,tertiary,0,1359,0,0,unknown,17,6,585,2,-1,0,0
11074,39,management,divorced,secondary,0,51,0,0,unknown,17,6,334,2,-1,0,0
11075,35,services,married,unknown,0,0,0,0,unknown,17,6,229,7,-1,0,0
11076,46,retired,divorced,secondary,0,865,0,0,unknown,17,6,117,11,-1,0,0
11077,57,entrepreneur,divorced,tertiary,0,873,0,0,unknown,17,6,441,3,-1,0,0
11078,36,blue-collar,single,secondary,0,2596,0,0,unknown,18,6,60,6,-1,0,0
11079,49,technician,married,secondary,0,662,0,0,unknown,18,6,47,2,-1,0,0
11080,57,retired,divorced,tertiary,0,5253,0,0,unknown,18,6,235,3,-1,0,0
11081,36,services,single,secondary,0,9231,0,0,unknown,18,6,270,3,-1,0,0
11082,44,blue-collar,married,primary,0,0,0,0,unknown,18,6,192,5,-1,0,0
11083,44,blue-collar,married,secondary,0,0,0,0,unknown,18,6,26,7,-1,0,0
11084,52,retired,married,secondary,0,424,0,0,unknown,18,6,89,3,-1,0,0
11085,38,management,single,tertiary,0,0,0,0,unknown,18,6,61,7,-1,0,0
11086,48,blue-collar,married,primary,0,551,1,1,unknown,18,6,386,5,-1,0,0
11087,51,technician,married,secondary,0,1123,0,0,unknown,18,6,54,4,-1,0,0
11088,49,housemaid,married,primary,0,434,1,1,unknown,18,6,272,3,-1,0,0
11089,46,blue-collar,married,primary,0,-1,0,0,unknown,18,6,35,3,-1,0,0
11090,40,technician,married,secondary,0,265,0,0,unknown,18,6,1365,4,-1,0,0
11091,40,admin.,single,secondary,0,1200,1,0,unknown,18,6,284,8,-1,0,0
11092,50,services,married,secondary,0,1134,0,0,unknown,18,6,53,2,-1,0,0
11093,39,management,divorced,tertiary,0,26,0,0,unknown,18,6,311,5,-1,0,0
11094,48,admin.,single,secondary,0,1253,1,0,unknown,18,6,245,2,-1,0,0
11096,45,admin.,married,secondary,0,231,1,0,unknown,18,6,151,3,-1,0,0
11097,46,blue-collar,married,primary,0,557,0,0,unknown,18,6,89,1,-1,0,0
11098,37,blue-collar,married,secondary,0,1736,0,1,unknown,18,6,66,1,-1,0,0
11099,40,self-employed,married,secondary,0,256,0,0,unknown,18,6,30,1,-1,0,0
11100,55,retired,married,secondary,0,31,0,0,unknown,18,6,72,1,-1,0,0
11101,42,entrepreneur,divorced,secondary,0,31,0,0,unknown,18,6,120,1,-1,0,0
11102,28,blue-collar,married,secondary,0,-493,1,0,unknown,18,6,126,4,-1,0,0
11103,45,blue-collar,married,secondary,0,103,0,0,unknown,18,6,48,1,-1,0,0
11104,29,housemaid,married,secondary,0,1104,1,0,unknown,18,6,262,9,-1,0,0
11105,52,blue-collar,married,secondary,0,262,0,0,unknown,18,6,1062,4,-1,0,0
11106,37,services,single,secondary,0,2657,1,0,unknown,18,6,295,1,-1,0,0
11107,37,blue-collar,single,secondary,0,415,0,0,unknown,18,6,203,1,-1,0,0
11108,28,management,single,tertiary,0,2253,1,0,unknown,18,6,906,2,-1,0,0
11109,49,management,married,primary,0,1330,0,1,unknown,18,6,37,1,-1,0,0
11110,42,services,married,secondary,0,0,0,0,unknown,18,6,118,6,-1,0,0
11112,51,housemaid,married,primary,0,1093,0,1,unknown,18,6,18,1,-1,0,0
11113,54,housemaid,married,primary,0,3151,0,0,unknown,18,6,350,7,-1,0,0
11114,39,admin.,married,secondary,0,224,0,0,unknown,18,6,421,2,-1,0,0
11115,51,retired,married,primary,0,67,0,0,unknown,18,6,835,1,-1,0,1
11116,60,retired,married,primary,0,0,0,0,unknown,18,6,104,1,-1,0,0
11117,29,blue-collar,married,secondary,0,-565,1,0,unknown,18,6,164,3,-1,0,0
11118,38,services,married,secondary,0,2289,0,0,unknown,18,6,89,5,-1,0,0
11119,39,self-employed,single,tertiary,0,426,0,0,unknown,18,6,1029,1,-1,0,1
11120,36,blue-collar,married,tertiary,0,9,1,0,unknown,18,6,112,3,-1,0,0
11121,55,blue-collar,married,primary,0,1101,0,0,unknown,18,6,744,3,-1,0,0
11122,36,unemployed,divorced,secondary,0,8267,0,0,unknown,18,6,321,2,-1,0,0
11123,37,management,married,tertiary,0,223,0,0,unknown,18,6,24,10,-1,0,0
11124,48,admin.,married,secondary,0,1096,1,0,unknown,18,6,213,5,-1,0,0
11125,37,blue-collar,married,primary,0,704,0,0,unknown,18,6,165,7,-1,0,0
11126,51,management,married,primary,0,192,0,0,unknown,18,6,129,3,-1,0,0
11127,51,services,divorced,secondary,0,9,0,0,unknown,18,6,371,2,-1,0,1
11128,36,blue-collar,married,primary,0,1707,0,0,unknown,18,6,190,2,-1,0,0
11129,27,entrepreneur,married,secondary,0,47,1,0,unknown,18,6,114,4,-1,0,0
11131,33,management,single,tertiary,0,729,1,1,unknown,18,6,178,5,-1,0,0
11132,58,unemployed,divorced,secondary,0,7798,0,0,unknown,18,6,247,5,-1,0,0
11133,27,technician,single,secondary,0,629,1,1,unknown,18,6,680,2,-1,0,0
11134,56,blue-collar,married,secondary,0,3760,0,0,unknown,18,6,243,3,-1,0,0
11135,42,admin.,divorced,secondary,0,0,1,1,unknown,18,6,185,4,-1,0,0
11136,32,services,married,secondary,0,201,1,0,unknown,18,6,110,2,-1,0,0
11137,26,admin.,married,secondary,0,416,1,1,unknown,18,6,172,2,-1,0,0
11138,25,services,single,unknown,0,-501,1,1,unknown,18,6,156,3,-1,0,0
11139,39,blue-collar,married,secondary,0,39,1,0,unknown,18,6,34,6,-1,0,0
11140,42,blue-collar,single,secondary,0,1279,1,0,unknown,18,6,347,4,-1,0,0
11141,37,blue-collar,married,secondary,0,10721,1,0,unknown,18,6,394,3,-1,0,0
11142,28,blue-collar,single,secondary,0,975,1,0,unknown,18,6,59,3,-1,0,0
11143,29,management,married,tertiary,0,620,1,0,unknown,18,6,72,3,-1,0,0
11144,50,admin.,married,secondary,0,311,1,1,unknown,18,6,417,3,-1,0,0
11145,48,management,single,tertiary,0,0,0,0,unknown,18,6,96,3,-1,0,0
11146,27,admin.,married,secondary,0,-97,1,0,unknown,18,6,1528,2,-1,0,1
11147,24,blue-collar,married,secondary,0,0,1,0,unknown,18,6,154,4,-1,0,0
11148,48,admin.,single,secondary,0,479,1,1,unknown,18,6,533,3,-1,0,0
11149,46,management,single,tertiary,0,46,0,1,unknown,18,6,107,1,-1,0,0
11150,49,technician,single,secondary,0,1202,1,0,unknown,18,6,122,1,-1,0,0
11151,48,blue-collar,married,primary,0,363,1,0,unknown,18,6,257,6,-1,0,0
